User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Charging Duration (hours),Charging Rate(Kw),Charging Cost (USD),Time of Day,Energy Consumed (kwh),Day of Week,State of Charge (Start %),Distance Driven (since last charge) (km),State of Charge (End %),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Latitude,Longitude,Calculation1,Calculation2,Calculation3
User_866,Hyundai Kona,100,Station_196,San Francisco,06-02-2024 01:00:00,06-02-2024 02:38:00,0.595208781,24.646181905,21.591105383,Evening,40.480082812,Friday,56.459902105,110.219589936,119.982308911,4.139358124,0,Level 1,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_867,BMW i3,62,Station_351,San Francisco,06-02-2024 02:00:00,06-02-2024 04:42:00,1.504510869,14.434749407,38.302647421,Afternoon,74.936883483,Friday,58.892359218,21.995502238,55.657789138,27.275239236,4,Level 2,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_868,Hyundai Kona,75,Station_44,Houston,06-02-2024 03:00:00,06-02-2024 05:14:00,1.441548759,17.947394594,18.664121929,Afternoon,40.257196884,Friday,28.841329487,61.053769181,85.275302710,31.602356878,6,Level 2,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_869,Nissan Leaf,62,Station_415,Houston,06-02-2024 04:00:00,06-02-2024 06:56:00,1.447056636,45.190916470,39.196815081,Afternoon,51.202889625,Friday,75.557340120,129.489756746,56.567504236,15.648404225,0,DC Fast Charger,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_870,BMW i3,85,Station_186,Los Angeles,06-02-2024 05:00:00,06-02-2024 05:52:00,3.036137885,15.014209056,31.993283332,Morning,54.884964514,Tuesday,88.507897367,139.543533004,94.472198642,2.590517523,5,Level 2,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_871,Chevy Bolt,85,Station_343,Los Angeles,06-02-2024 06:00:00,06-02-2024 06:38:00,3.760700462,34.854555009,28.050831342,Evening,50.615995428,Wednesday,21.383919741,153.596787736,58.167825586,-7.012450425,0,Level 2,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_872,BMW i3,100,Station_246,New York,06-02-2024 07:00:00,06-02-2024 09:27:00,1.678974989,30.404829817,31.644249843,Evening,55.655332785,Friday,11.012541617,179.431714348,59.816511200,16.052798432,2,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_873,Tesla Model 3,85,Station_437,San Francisco,06-02-2024 08:00:00,06-02-2024 10:03:00,2.516886533,34.481230718,11.650644172,Night,48.757672603,Sunday,18.657633885,182.124076714,51.647859743,30.578947223,5,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_874,BMW i3,85,Station_84,New York,06-02-2024 09:00:00,06-02-2024 12:27:00,2.917826685,29.990454827,20.518063919,Afternoon,72.958181049,Sunday,40.212076067,256.270111285,62.269597997,12.987388533,3,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_875,Tesla Model 3,62,Station_207,New York,06-02-2024 10:00:00,06-02-2024 12:53:00,2.572225077,43.477302403,36.435386137,Morning,58.112744138,Thursday,74.637093187,293.120247632,59.827313211,24.134468955,3,Level 2,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_876,BMW i3,62,Station_151,San Francisco,06-02-2024 11:00:00,06-02-2024 12:02:00,2.296980268,12.888588104,9.434171312,Afternoon,56.520376675,Tuesday,31.167956332,114.189579473,68.264363014,19.103153184,1,DC Fast Charger,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_877,Tesla Model 3,100,Station_156,Los Angeles,06-02-2024 12:00:00,06-02-2024 14:39:00,2.619786451,47.981321237,20.981596169,Afternoon,40.480082812,Monday,42.915421334,244.863719852,93.847430840,8.964176522,0,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_878,Nissan Leaf,26.136510247,Station_16,San Francisco,06-02-2024 13:00:00,06-02-2024 13:43:00,0.771311984,7.446768634,27.521259044,Evening,28.780491407,Wednesday,27.239475603,162.465935484,94.997443712,5.291260873,7,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_879,Hyundai Kona,50,Station_165,Chicago,06-02-2024 14:00:00,06-02-2024 14:30:00,1.967714479,40.910798210,25.269917525,Night,9.047732107,Thursday,86.318057126,286.842786584,82.646730785,37.036185494,3,DC Fast Charger,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_880,Chevy Bolt,62,Station_405,Chicago,06-02-2024 15:00:00,06-02-2024 16:59:00,0.949756103,25.838487851,7.181392583,Morning,51.085392666,Sunday,44.701872133,121.435292720,82.628539097,16.953094518,0,DC Fast Charger,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_881,BMW i3,62,Station_463,Chicago,06-02-2024 16:00:00,06-02-2024 19:35:00,2.012360141,38.149082002,35.146115867,Evening,36.262596142,Friday,58.319020307,85.382394139,67.007047559,-0.495076603,1,DC Fast Charger,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_882,Hyundai Kona,62,Station_145,Houston,06-02-2024 17:00:00,06-02-2024 18:58:00,3.308261928,29.413406694,5.691471522,Afternoon,77.454209957,Tuesday,80.652551093,238.865009772,90.087393438,2.249055170,4,Level 1,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_883,Chevy Bolt,62,Station_498,Los Angeles,06-02-2024 18:00:00,06-02-2024 20:53:00,0.886450381,14.884354058,17.267073792,Evening,68.219344257,Tuesday,38.038902712,221.378324034,62.463097865,1.815080516,4,Level 1,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_884,Chevy Bolt,100,Station_37,Los Angeles,06-02-2024 19:00:00,06-02-2024 22:56:00,2.879571205,46.313160246,33.674170165,Afternoon,57.675382558,Friday,67.459541596,124.078646078,64.979485457,3.261647704,0,Level 2,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_885,Tesla Model 3,88.869224066,Station_333,Houston,06-02-2024 20:00:00,06-02-2024 21:59:00,2.450451566,40.420781955,37.255409692,Morning,20.170788582,Sunday,31.556926299,96.253312455,97.827931954,2.844132918,2,DC Fast Charger,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_886,Nissan Leaf,100,Station_403,New York,06-02-2024 21:00:00,07-02-2024 00:24:00,2.128475002,48.996222836,37.744885977,Evening,78.167709752,Thursday,37.681365938,214.621002380,72.048931391,-4.136631723,1,DC Fast Charger,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_887,Nissan Leaf,85,Station_414,Chicago,06-02-2024 22:00:00,07-02-2024 01:21:00,3.443237131,36.810730036,35.727326428,Evening,76.953489079,Tuesday,66.791983818,36.397376252,76.504106706,9.262327034,7,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_888,Hyundai Kona,50,Station_45,Chicago,06-02-2024 23:00:00,07-02-2024 02:57:00,2.073324104,15.836202415,33.008983776,Evening,62.749421091,Saturday,102.575826754,153.596787736,80.980166021,8.273267248,1,Level 2,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_889,Nissan Leaf,85,Station_402,New York,07-02-2024 00:00:00,07-02-2024 00:43:00,1.549695670,26.012469411,18.483775143,Evening,47.630411820,Sunday,18.164888282,59.994098822,114.525647249,24.218407584,3,Level 2,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_890,BMW i3,100,Station_206,San Francisco,07-02-2024 01:00:00,07-02-2024 04:01:00,1.355285300,26.691946661,16.051864573,Evening,51.737131531,Sunday,42.492679191,252.936758968,93.299046449,15.612401539,3,DC Fast Charger,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_891,Nissan Leaf,75,Station_62,San Francisco,07-02-2024 02:00:00,07-02-2024 04:20:00,3.741115941,23.022124692,26.355357936,Morning,41.886514709,Wednesday,59.315211397,88.917256612,94.753055192,7.809076958,3,Level 2,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_892,Hyundai Kona,85,Station_420,Los Angeles,07-02-2024 03:00:00,07-02-2024 06:32:00,1.655743179,39.215785428,26.309863758,Night,71.955690725,Thursday,30.700917811,263.061004086,98.237294568,12.970249709,7,Level 2,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_893,Nissan Leaf,100,Station_356,Houston,07-02-2024 04:00:00,07-02-2024 06:52:00,2.705918848,49.116609273,20.716565419,Morning,39.932764662,Sunday,43.608242512,327.393093384,54.320168024,8.663582495,5,DC Fast Charger,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_894,BMW i3,85,Station_468,Los Angeles,07-02-2024 05:00:00,07-02-2024 06:52:00,1.013732526,49.461382355,22.337139630,Evening,30.576281984,Friday,12.865887006,260.142973509,85.478005249,19.092544205,6,DC Fast Charger,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_895,Tesla Model 3,75,Station_308,San Francisco,07-02-2024 06:00:00,07-02-2024 07:41:00,1.375724875,26.087892106,25.480781528,Afternoon,73.606542600,Sunday,65.818041521,153.596787736,65.554959341,-0.779033660,1,DC Fast Charger,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_896,Hyundai Kona,100,Station_19,New York,07-02-2024 07:00:00,07-02-2024 10:11:00,0.936721071,26.399883952,13.571333909,Afternoon,14.109857818,Thursday,38.216203983,153.596787736,95.645182417,25.192762282,6,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_897,Tesla Model 3,50,Station_365,Los Angeles,07-02-2024 08:00:00,07-02-2024 10:39:00,2.430966634,28.438346866,10.636616261,Evening,38.957609713,Saturday,73.106772282,77.420288003,70.335373549,-0.231205528,6,DC Fast Charger,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_898,Tesla Model 3,62,Station_300,Chicago,07-02-2024 09:00:00,07-02-2024 09:56:00,2.194160566,18.494906747,20.472697570,Night,60.718153997,Sunday,35.267181104,84.026634819,59.633732776,2.394315699,0,Level 2,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_899,Tesla Model 3,50,Station_7,Chicago,07-02-2024 10:00:00,07-02-2024 11:43:00,3.894780237,21.280008596,38.073346314,Evening,79.278082218,Thursday,69.273156899,11.601228737,57.638337197,38.026540863,2,Level 1,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_900,Chevy Bolt,100,Station_249,New York,07-02-2024 11:00:00,07-02-2024 13:08:00,1.794755016,9.896086973,15.670379741,Morning,30.275209350,Sunday,89.568921127,214.473313650,60.297727960,31.554366847,4,Level 2,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_901,Chevy Bolt,50,Station_428,San Francisco,07-02-2024 12:00:00,07-02-2024 13:41:00,1.631593698,24.646181905,13.488216891,Night,40.480082812,Monday,60.898069395,191.687575292,80.185443514,-5.793674799,2,Level 1,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_902,Tesla Model 3,85,Station_117,Chicago,07-02-2024 13:00:00,07-02-2024 13:52:00,2.745065070,43.409301506,30.007538240,Night,50.922568387,Friday,15.914269191,120.884783660,82.344795845,12.462636503,4,DC Fast Charger,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_903,Hyundai Kona,100,Station_68,Chicago,07-02-2024 14:00:00,07-02-2024 15:37:00,2.201157761,33.527215374,18.007183440,Morning,58.924435655,Wednesday,40.211470926,95.644351520,58.327422489,4.837412072,2,Level 2,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_904,BMW i3,50,Station_34,Houston,07-02-2024 15:00:00,07-02-2024 17:51:00,5.673788713,24.646181905,7.738396235,Night,6.268235994,Friday,65.993501987,151.079811135,140.383047718,25.068744941,1,Level 1,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_905,BMW i3,85,Station_194,Los Angeles,07-02-2024 16:00:00,07-02-2024 19:40:00,0.749979699,31.907713855,26.604320050,Evening,13.089183212,Monday,54.260734973,272.197695309,53.804698652,14.518246322,4,Level 2,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_906,Nissan Leaf,50,Station_325,San Francisco,07-02-2024 17:00:00,07-02-2024 19:26:00,0.993842288,40.143629630,19.363243139,Evening,31.102261453,Friday,55.591763134,10.931012985,99.505139706,13.781809865,0,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_907,Hyundai Kona,43.719137024,Station_55,Los Angeles,07-02-2024 18:00:00,07-02-2024 20:15:00,2.304197183,21.688537892,8.598943959,Afternoon,40.480082812,Friday,46.199988066,153.596787736,85.308352161,26.440734869,2,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_908,Chevy Bolt,75,Station_266,San Francisco,07-02-2024 19:00:00,07-02-2024 21:02:00,1.402180604,47.326246739,7.234004136,Morning,27.694411450,Wednesday,27.043739742,32.831728548,65.830296283,19.265184431,6,Level 2,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_909,Tesla Model 3,100,Station_480,Chicago,07-02-2024 20:00:00,07-02-2024 21:34:00,2.228729259,19.086494736,11.060199642,Night,50.514485585,Monday,12.870374543,121.099838064,50.661553539,29.292791813,2,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_910,Nissan Leaf,62,Station_42,Houston,07-02-2024 21:00:00,07-02-2024 22:37:00,1.499771048,26.577814761,15.767656362,Night,20.846377818,Friday,61.833523773,139.370767006,85.036078366,-2.376886290,4,DC Fast Charger,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_911,BMW i3,100,Station_297,Los Angeles,07-02-2024 22:00:00,08-02-2024 00:37:00,0.913833615,36.526791649,36.950584504,Night,45.619659710,Saturday,55.564613174,153.596787736,94.001101421,33.501848410,6,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_912,Chevy Bolt,58.335159819,Station_461,Chicago,07-02-2024 23:00:00,08-02-2024 00:32:00,1.402915403,4.319330127,13.117933872,Evening,39.686765780,Sunday,37.050477510,103.751519530,86.273884455,4.338448028,6,Level 1,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_913,Chevy Bolt,50,Station_231,San Francisco,08-02-2024 00:00:00,08-02-2024 02:22:00,3.061664697,17.694894018,22.366507704,Morning,6.818019427,Friday,21.389779503,244.390854854,50.855729294,37.487267402,3,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_914,Tesla Model 3,50,Station_453,Los Angeles,08-02-2024 01:00:00,08-02-2024 02:59:00,2.285793895,8.403361702,10.730059346,Evening,55.171528255,Tuesday,40.124826525,186.419889233,67.161387642,34.586043787,7,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_915,BMW i3,101.023199238,Station_378,Los Angeles,08-02-2024 02:00:00,08-02-2024 03:50:00,0.710298050,36.092286261,32.587548849,Night,152.238757999,Friday,13.795797989,145.161704045,58.932099529,39.541956359,5,DC Fast Charger,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_916,Hyundai Kona,85,Station_394,Chicago,08-02-2024 03:00:00,08-02-2024 05:12:00,1.853153432,51.363593248,34.585912347,Evening,60.288542863,Wednesday,78.959249054,113.358057710,69.482375398,41.891306890,4,Level 2,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_917,Chevy Bolt,76.336590548,Station_10,Los Angeles,08-02-2024 04:00:00,08-02-2024 07:41:00,0.863984496,33.300565552,13.795874560,Night,16.376371083,Tuesday,70.551750169,193.398693735,76.775387767,3.324944835,0.355652787,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_918,Tesla Model 3,50,Station_358,Houston,08-02-2024 05:00:00,08-02-2024 08:09:00,3.441723779,21.067668668,32.778494986,Night,37.610115033,Saturday,30.602836019,14.916956232,101.905181409,38.340821292,1,DC Fast Charger,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_919,Hyundai Kona,100,Station_475,Houston,08-02-2024 06:00:00,08-02-2024 08:25:00,2.830236312,6.590228457,7.779103429,Evening,38.009577241,Sunday,48.294420336,233.169955762,98.252394987,-4.148661344,1,DC Fast Charger,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_920,BMW i3,75,Station_444,Chicago,08-02-2024 07:00:00,08-02-2024 10:56:00,1.854179252,29.900892187,13.048508451,Night,51.891279399,Saturday,15.751627241,74.530815308,57.050482112,33.357231429,3,Level 1,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_921,Chevy Bolt,62,Station_128,San Francisco,08-02-2024 08:00:00,08-02-2024 08:42:00,1.613781672,40.440877457,19.353985912,Evening,9.889982503,Saturday,14.647732319,20.019436572,62.332361817,19.950360635,0,Level 1,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_922,Hyundai Kona,75,Station_179,Chicago,08-02-2024 09:00:00,08-02-2024 12:43:00,0.962344406,40.535837697,27.402114974,Afternoon,73.627431760,Monday,25.597117130,153.596787736,50.356375141,19.801343926,2.797165053,Level 2,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_923,Hyundai Kona,62,Station_405,Houston,08-02-2024 10:00:00,08-02-2024 12:33:00,3.714289102,24.646181905,31.685795360,Evening,10.336644191,Saturday,32.986031952,47.535445644,84.166495678,5.194911285,7,DC Fast Charger,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_924,Hyundai Kona,62,Station_392,New York,08-02-2024 11:00:00,08-02-2024 13:56:00,1.257151396,27.381349199,20.792355014,Afternoon,69.105959902,Thursday,20.569251550,217.305941613,63.354650605,41.341079022,7,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_925,Chevy Bolt,75,Station_193,New York,08-02-2024 12:00:00,08-02-2024 15:01:00,6.773095327,23.915511612,31.246509193,Afternoon,18.307373919,Wednesday,14.150088480,226.729472449,82.196167390,13.584474481,7,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_926,Chevy Bolt,75,Station_92,Los Angeles,08-02-2024 13:00:00,08-02-2024 14:57:00,2.607860752,11.144567691,16.293182827,Evening,41.744881493,Monday,26.090808854,166.765319320,66.722740761,19.757212652,6,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_927,Nissan Leaf,100,Station_369,Los Angeles,08-02-2024 14:00:00,08-02-2024 14:40:00,2.103083372,25.335332752,37.422703930,Morning,40.480082812,Tuesday,67.269328645,102.647908310,91.484753247,18.682073252,5.749537058,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_928,BMW i3,75,Station_231,New York,08-02-2024 15:00:00,08-02-2024 18:36:00,1.315615687,9.938104195,29.700996117,Morning,39.152310092,Thursday,14.671390434,232.777201985,60.116142906,32.051478605,4,Level 1,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_929,Tesla Model 3,75,Station_78,Houston,08-02-2024 16:00:00,08-02-2024 16:44:00,0.563718561,8.690646596,15.122031062,Evening,37.118567262,Monday,39.796131480,18.941504107,91.682227933,-0.542639424,5.404853321,Level 2,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_930,Hyundai Kona,100,Station_85,Los Angeles,08-02-2024 17:00:00,08-02-2024 17:39:00,2.113344299,20.003932100,60.402525371,Evening,35.345441221,Wednesday,21.960265246,81.970146744,69.303516455,-7.257652154,2,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_931,Nissan Leaf,62,Station_30,Chicago,08-02-2024 18:00:00,08-02-2024 19:10:00,2.756993573,20.384304408,19.455948907,Night,18.034377952,Tuesday,58.410712253,245.739850783,146.847643940,4.269933069,5,DC Fast Charger,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
